Actual,Predictions
9,"[6.1056088e-10 5.3287569e-11 2.6806035e-10 6.0769817e-10 4.3756731e-07
 9.2807663e-12 6.1510137e-12 3.5463529e-08 2.4794667e-07 9.9999928e-01]"
3,"[1.7668582e-14 3.4252587e-10 1.0961309e-09 1.0000000e+00 5.1569732e-16
 3.2720954e-11 8.5803813e-16 1.1786185e-11 3.9745780e-12 3.7807890e-12]"
2,"[2.6514908e-12 7.8751380e-12 1.0000000e+00 5.3956412e-10 1.3865047e-15
 6.3219304e-15 1.6746942e-08 2.2042647e-11 2.4708477e-09 7.5030769e-13]"
1,"[2.4350893e-08 9.9999189e-01 4.3976183e-08 5.7386584e-09 3.4357397e-06
 1.3442659e-08 1.4550923e-09 1.4706021e-06 8.4272052e-08 3.1825653e-06]"
4,"[1.4573207e-11 5.4981942e-05 3.1333755e-06 3.0468464e-10 9.9906510e-01
 1.5243852e-09 1.7212164e-07 8.7619072e-04 2.1235989e-07 9.0641201e-08]"
5,"[3.9824940e-15 2.4427675e-14 3.3379759e-14 8.9966932e-08 8.7821832e-16
 9.9999988e-01 2.6738212e-12 3.8111099e-16 2.9330353e-12 1.2784843e-09]"
5,"[8.8808260e-16 6.6474122e-12 3.0336078e-15 3.6995814e-08 1.7631382e-14
 1.0000000e+00 1.4125494e-11 1.3490070e-17 5.5257343e-10 9.9553130e-09]"
2,"[4.9506621e-08 3.5552057e-07 9.9830580e-01 1.6861615e-03 2.7357942e-08
 6.0571548e-09 5.1969380e-07 3.6071560e-06 1.6037417e-06 1.8362000e-06]"
3,"[1.3084099e-18 3.4262845e-10 3.0083043e-13 1.0000000e+00 2.6985529e-19
 1.0194818e-08 2.6840301e-16 5.1170128e-14 2.6052736e-13 1.5274960e-11]"
2,"[2.5113345e-11 6.2493621e-07 9.9936467e-01 6.3452066e-04 8.4368866e-12
 3.4246386e-09 8.1821796e-08 8.6492278e-08 2.6611570e-08 3.0208515e-08]"
1,"[1.03317985e-08 9.99995351e-01 6.78793111e-09 1.03917353e-09
 3.00419583e-06 1.28094184e-08 1.75738990e-09 1.76116515e-07
 3.52766527e-08 1.48403240e-06]"
3,"[2.0761138e-14 1.4840327e-09 1.9129611e-09 1.0000000e+00 3.2227102e-16
 7.7340641e-09 1.5842545e-14 9.2677414e-11 3.4791222e-12 6.0781651e-11]"
9,"[1.3415238e-09 1.1536987e-09 6.4497108e-08 5.9891875e-08 6.1728817e-05
 1.2756406e-05 3.3029443e-10 5.6742792e-06 7.9843193e-07 9.9991882e-01]"
7,"[7.93579176e-08 2.29435130e-07 2.36668211e-06 1.05120726e-07
 6.46893872e-09 2.54142396e-08 1.51763616e-10 9.99995112e-01
 1.13507159e-09 2.02532283e-06]"
2,"[5.5297021e-12 3.7350917e-10 9.9999988e-01 1.1858874e-07 1.8918200e-14
 3.4906486e-15 3.8262787e-10 1.0095296e-09 2.6101965e-10 2.4139621e-11]"
1,"[1.5424922e-06 9.9990785e-01 1.6290644e-08 1.4582233e-09 6.4574473e-05
 1.5587268e-05 6.0301172e-06 2.7404107e-07 3.3495253e-06 8.1436241e-07]"
2,"[3.8749912e-10 1.7421621e-08 9.9996281e-01 3.7100701e-05 3.1128381e-12
 1.1791772e-11 8.7863796e-09 9.1446921e-08 1.3471272e-08 1.8515742e-08]"
8,"[5.8938982e-12 4.6993903e-13 8.2758514e-12 1.0046806e-10 2.9420760e-10
 7.2336533e-08 5.3316023e-09 2.8831792e-14 9.9999988e-01 8.5200175e-10]"
9,"[2.8084587e-11 1.9072237e-10 2.7743075e-09 9.5523083e-09 7.5615577e-07
 2.2334737e-10 8.2015551e-14 1.8359155e-07 2.6883576e-08 9.9999905e-01]"
1,"[2.2061100e-07 9.9997652e-01 3.6756424e-07 2.1699715e-09 2.0522595e-05
 2.0522340e-07 3.6844165e-07 4.4121757e-07 3.0231260e-07 1.0006565e-06]"
8,"[2.5506977e-11 3.3963633e-12 3.1736256e-11 2.8008484e-11 2.4098608e-09
 1.9586315e-07 8.7748511e-08 1.4849658e-14 9.9999976e-01 1.7193255e-09]"
8,"[2.3014444e-09 8.2088754e-09 4.4617369e-08 1.0549691e-09 7.5421713e-06
 1.4686134e-08 2.4997388e-07 2.6588917e-10 9.9999201e-01 6.8323480e-08]"
7,"[2.7307046e-06 1.2299075e-04 1.1835566e-04 9.0348558e-06 9.9891065e-07
 7.8863707e-08 3.2874765e-09 9.9903947e-01 2.2288370e-07 7.0612057e-04]"
8,"[2.7502986e-11 2.6741174e-12 1.0637939e-12 6.6097905e-11 2.9612521e-10
 3.0898242e-05 3.3244760e-06 1.4750045e-14 9.9996579e-01 1.5986498e-09]"
1,"[2.2246054e-08 9.9999642e-01 3.5630536e-09 9.2383984e-10 2.2465590e-06
 2.1227091e-08 2.3977076e-09 2.8786548e-07 4.1072596e-08 1.0869702e-06]"
0,"[1.0000000e+00 4.0154585e-12 6.4314283e-11 1.8011936e-11 1.0910346e-10
 8.3409717e-11 5.7793886e-10 1.0215007e-11 1.4754977e-09 5.3961868e-10]"
0,"[9.9999952e-01 1.8858552e-12 1.5234679e-08 2.0700308e-11 6.0040389e-11
 1.4204420e-09 3.9432911e-07 5.4857289e-11 8.6169045e-08 7.9154905e-09]"
7,"[1.6393084e-05 8.3606123e-05 8.7678069e-01 2.9747703e-06 2.6711151e-08
 2.4888886e-08 3.1408419e-08 1.2310290e-01 5.0246740e-06 8.3502327e-06]"
7,"[3.3293225e-07 1.1611338e-06 1.0360524e-02 1.1782183e-06 3.2684741e-10
 3.2552722e-10 4.8816090e-10 9.8956841e-01 1.4398125e-07 6.8264490e-05]"
8,"[2.98145677e-13 4.14305295e-14 1.04877806e-09 1.71704495e-09
 5.40645220e-12 5.77642434e-10 1.07620315e-10 1.09087362e-15
 1.00000000e+00 2.94837765e-11]"
7,"[3.2971855e-08 5.9862271e-07 8.1043327e-05 3.8658442e-08 5.2330068e-10
 3.5246728e-09 6.9028110e-11 9.9991786e-01 8.0541990e-10 5.1374400e-07]"
5,"[5.26281018e-14 6.80840313e-13 3.31736786e-12 2.85310080e-06
 3.60551466e-14 9.99997139e-01 1.15905657e-12 1.01303324e-13
 7.98018856e-12 5.04392883e-09]"
0,"[1.0000000e+00 4.7034728e-16 2.4441999e-13 5.4926305e-15 1.2608568e-13
 4.6621862e-14 1.0421090e-11 8.4776926e-14 2.9423259e-12 1.6433027e-11]"
6,"[1.2426065e-07 3.9407706e-11 5.5413313e-11 2.1477182e-12 2.4714231e-09
 5.4596089e-06 9.9999440e-01 4.8662131e-14 1.2889205e-08 1.0937231e-09]"
1,"[1.28644615e-05 9.99683976e-01 3.12875432e-06 3.06386733e-06
 7.33943352e-06 1.32687681e-04 1.58900330e-05 1.59462033e-05
 8.17484470e-05 4.34409594e-05]"
5,"[3.0793856e-10 1.2660517e-11 3.0944819e-10 1.0968278e-05 8.0669043e-13
 9.9998879e-01 2.4276872e-10 1.2777513e-12 2.6483252e-10 2.0563557e-07]"
7,"[2.4983224e-08 2.0792200e-07 6.7728956e-07 1.1811982e-08 8.7007006e-11
 5.5431060e-09 1.0621591e-11 9.9999893e-01 1.8268270e-10 6.2042950e-08]"
4,"[1.2806517e-14 6.9022882e-08 1.4366868e-08 2.3448938e-12 9.9993217e-01
 1.5003643e-10 1.3773586e-09 6.7760942e-05 1.6593658e-09 1.7546455e-10]"
6,"[5.0296094e-06 1.6545738e-09 3.8743903e-10 2.0727438e-10 2.6782224e-08
 1.3174103e-05 9.9998128e-01 3.7674930e-13 5.0154961e-07 5.8276219e-09]"
1,"[3.0326206e-08 9.9999893e-01 2.8014953e-09 3.2645648e-09 5.7201493e-07
 9.2240944e-09 2.8278655e-09 1.7696334e-07 2.7695819e-08 2.0133839e-07]"
2,"[4.36562475e-09 3.18387970e-06 9.99965191e-01 2.20556358e-05
 1.92561522e-09 1.29741196e-08 8.85664394e-06 2.75998218e-07
 3.69759931e-07 1.12698366e-07]"
5,"[1.0733914e-16 5.2903756e-16 2.6333315e-16 4.1844079e-09 1.7757215e-16
 1.0000000e+00 3.5450698e-12 2.3212566e-17 3.4086148e-13 6.2996430e-10]"
0,"[1.0000000e+00 2.0595606e-14 3.1913738e-12 1.0474590e-12 1.8599963e-12
 1.4320797e-10 9.7675978e-10 6.3040354e-12 2.9549946e-10 1.9821306e-10]"
7,"[1.7337932e-09 2.2081664e-07 1.1527409e-06 4.9850598e-08 1.5416529e-09
 7.8175016e-10 2.0140038e-12 9.9999845e-01 4.1047493e-10 7.2150677e-08]"
9,"[1.3036889e-11 7.1086190e-14 2.6251677e-12 1.0589000e-10 2.6167681e-09
 1.0613395e-12 6.3173566e-13 4.9618811e-09 6.5241483e-09 1.0000000e+00]"
9,"[4.08853160e-11 2.92344534e-12 2.41499824e-11 2.84589174e-09
 1.03319678e-07 5.28046773e-11 1.04952115e-11 1.96288461e-08
 1.65970917e-07 9.99999762e-01]"
0,"[1.0000000e+00 1.1682084e-16 3.7849506e-13 3.7909234e-14 1.0003820e-14
 8.6175110e-13 1.3138806e-12 1.0285673e-13 3.6837613e-11 1.6568516e-11]"
3,"[6.1706971e-13 3.9713693e-10 4.8458554e-10 1.0000000e+00 5.8418110e-16
 1.4276656e-08 8.2050328e-15 1.5086956e-11 1.5834594e-11 4.6872062e-10]"
8,"[2.4128002e-10 1.2918830e-10 4.9328211e-08 1.0119192e-06 1.2348175e-10
 2.3114875e-07 2.2274941e-07 2.7504498e-12 9.9999845e-01 8.3107861e-11]"
4,"[2.2179118e-11 9.3689832e-06 3.0965759e-07 1.8171714e-10 9.9983978e-01
 3.7353223e-09 1.2435429e-07 1.5034340e-04 3.1097198e-08 9.8729434e-09]"
4,"[4.8766418e-11 4.2616631e-04 1.5818135e-07 5.9403503e-11 9.9951303e-01
 2.6342143e-08 3.9263982e-06 5.4539869e-05 4.9882406e-08 2.0411599e-06]"
8,"[1.7389125e-08 2.4766413e-08 6.9388250e-07 1.5649805e-04 5.9182366e-09
 3.3700879e-05 1.3963232e-04 4.8853216e-10 9.9966943e-01 5.5979676e-08]"
1,"[1.5754335e-08 9.9999428e-01 5.6619895e-09 1.1486811e-08 1.9552458e-06
 1.8135457e-07 8.7481444e-09 2.9480577e-07 8.4663434e-08 2.9608734e-06]"
8,"[4.8480597e-10 6.5600880e-10 1.5549407e-08 8.1658640e-05 3.8738010e-10
 1.2652024e-04 3.2396688e-08 3.2518280e-11 9.9979109e-01 6.6491344e-07]"
6,"[1.07619314e-07 2.16296897e-10 2.10451600e-12 1.51207276e-11
 6.32089270e-09 2.59840763e-05 9.99973893e-01 1.07053533e-13
 4.24623146e-08 5.46480972e-10]"
5,"[5.2092473e-17 6.1446496e-16 8.3661884e-16 2.2857695e-10 4.5041708e-17
 1.0000000e+00 1.0169343e-11 6.4560388e-17 3.3713202e-13 3.8232865e-11]"
9,"[2.4767119e-10 4.6620641e-10 6.1191532e-09 5.9589049e-09 1.7496828e-05
 1.3235126e-07 6.7326283e-11 5.3886720e-07 5.8371728e-07 9.9998116e-01]"
0,"[1.0000000e+00 3.8652409e-15 1.4521427e-13 5.0858298e-13 1.2569077e-12
 6.3569844e-11 8.7080974e-11 1.2182082e-13 1.5660069e-10 7.6061678e-11]"
0,"[1.0000000e+00 5.9526686e-16 5.6350546e-13 2.3271693e-14 1.5354411e-15
 3.0860963e-12 5.8593872e-12 2.0006085e-14 2.3180515e-11 5.8140298e-13]"
0,"[1.00000000e+00 1.36074395e-14 1.36587052e-12 5.44652778e-12
 5.05930780e-14 3.73242187e-10 1.50900514e-09 1.56444085e-12
 2.82305485e-10 2.38848080e-10]"
3,"[5.9384935e-16 1.3282038e-10 3.4903903e-11 1.0000000e+00 2.9069120e-18
 6.6785932e-10 2.5763862e-16 2.3191293e-12 2.0777789e-13 8.0873239e-11]"
7,"[4.1165615e-07 1.5387053e-06 2.0975933e-05 4.1756653e-07 4.7667541e-09
 5.5316860e-08 5.2771387e-10 9.9997318e-01 5.2826596e-09 3.4531770e-06]"
1,"[3.0544853e-09 9.9999845e-01 1.2014263e-09 2.4276364e-10 1.3320747e-06
 7.7557667e-09 1.5748775e-09 6.2286098e-08 9.0294074e-09 1.6767635e-07]"
6,"[1.49858522e-07 5.62953677e-12 1.11548635e-13 3.99372159e-12
 9.30546484e-09 1.50516178e-06 9.99998331e-01 1.94215490e-14
 9.06540354e-09 1.50516788e-09]"
4,"[4.6181859e-14 1.5286861e-06 4.2847144e-08 5.7745692e-13 9.9994552e-01
 6.3243723e-11 3.1356535e-09 5.2935487e-05 2.2119424e-09 1.1867098e-09]"
2,"[5.0415215e-12 4.8899579e-10 1.0000000e+00 2.3104574e-09 1.4196137e-13
 1.4672711e-14 6.8696275e-09 6.8893324e-10 7.1441375e-10 1.1439566e-11]"
6,"[3.4003978e-08 2.5389181e-12 5.3922090e-13 3.2145456e-13 5.6620836e-11
 1.4506179e-06 9.9999857e-01 2.8011851e-16 4.2246273e-09 3.2410713e-11]"
6,"[7.3246045e-12 6.6837591e-16 1.3649660e-17 4.1326288e-17 7.5860238e-12
 4.0666567e-10 1.0000000e+00 4.1282759e-19 1.7426255e-12 4.1056598e-12]"
0,"[1.00000000e+00 1.96934313e-15 2.20659385e-12 4.03076525e-13
 1.20597773e-14 1.74604983e-11 1.14085815e-11 4.08285688e-12
 2.29977662e-10 2.64721717e-11]"
4,"[6.1492365e-12 3.5912130e-06 3.6901972e-07 3.1519821e-11 9.9999452e-01
 1.3750295e-09 3.1593468e-09 1.4988191e-06 4.2632538e-09 3.3249339e-09]"
5,"[5.4995071e-15 7.0117448e-14 1.6974744e-13 2.2549143e-08 2.1363647e-15
 1.0000000e+00 5.8721643e-12 5.9406460e-16 1.0108189e-12 2.1442135e-09]"
4,"[2.1830814e-10 1.1045662e-03 7.4844102e-05 9.0260963e-09 9.9021178e-01
 3.5960884e-06 2.9634803e-06 8.6009102e-03 1.0030341e-06 2.3711765e-07]"
1,"[8.1986613e-09 9.9999249e-01 1.0086219e-08 1.6222058e-09 4.3088394e-06
 6.1821965e-09 1.2030220e-09 3.0726662e-07 3.0347188e-08 2.8883244e-06]"
3,"[1.1900904e-17 1.7760438e-08 8.4483760e-11 1.0000000e+00 3.2986672e-17
 2.3579858e-10 2.0274503e-16 2.8732132e-12 7.8485032e-13 2.3469044e-09]"
8,"[3.2668773e-14 4.8688121e-14 4.9507020e-11 2.1851607e-10 3.3568485e-11
 1.7825205e-10 6.2180809e-11 1.4234243e-15 1.0000000e+00 1.1726018e-12]"
6,"[1.1388309e-09 1.6029607e-13 8.2316178e-15 2.1693786e-15 6.5250470e-12
 1.0174247e-08 1.0000000e+00 1.1815139e-17 9.2172887e-11 1.1434172e-12]"
3,"[8.9773494e-10 3.0918649e-08 5.0721227e-09 9.9853241e-01 5.6482822e-12
 1.4626815e-03 3.2898493e-11 1.0409088e-08 4.3112713e-08 4.8355382e-06]"
9,"[4.3275276e-11 4.0258683e-14 6.5585102e-12 2.2884653e-10 7.8103781e-09
 4.3714520e-12 1.7474681e-12 1.3746455e-10 9.7080225e-08 9.9999988e-01]"
9,"[1.6882644e-10 3.2282909e-11 8.8806468e-10 3.5132600e-10 3.8205430e-06
 3.4608361e-11 9.8233672e-13 4.3689425e-08 3.1529672e-07 9.9999583e-01]"
5,"[1.8993936e-13 5.2157749e-09 6.1871286e-10 6.0295188e-05 5.5188569e-11
 9.9993968e-01 7.8144106e-12 6.6633676e-10 1.4744691e-09 1.6638945e-09]"
9,"[7.40835691e-12 3.76373296e-14 8.36041392e-12 1.15583126e-10
 5.58767344e-09 2.73427028e-12 2.99464034e-12 5.50020562e-09
 1.37227687e-07 9.99999881e-01]"
3,"[4.90183938e-15 1.14946515e-08 1.74526572e-12 9.99999523e-01
 1.74262338e-17 4.11222402e-07 2.06495536e-15 4.78149725e-12
 1.56781760e-13 1.56655591e-10]"
7,"[1.2459191e-06 9.9917879e-06 4.9207956e-05 1.6195746e-06 7.8072464e-09
 3.9780268e-08 4.7809374e-09 9.9990010e-01 6.2887170e-07 3.7141137e-05]"
8,"[3.07745984e-09 6.02680475e-11 5.99321552e-08 2.00656096e-08
 4.16995505e-09 8.19792412e-09 2.38280879e-08 6.02211336e-12
 9.99999881e-01 1.36970035e-08]"
5,"[9.4819703e-13 4.0989549e-11 2.4815464e-11 2.1691312e-06 1.1528245e-12
 9.9999774e-01 1.4072808e-11 2.6627105e-12 2.6297787e-11 1.3050656e-07]"
6,"[1.1915141e-10 1.3590450e-14 6.4130373e-16 9.6377606e-17 1.8552662e-12
 1.8048374e-09 1.0000000e+00 3.4987742e-19 2.9076377e-11 3.5403833e-14]"
4,"[2.7787341e-15 4.5256408e-09 1.8972508e-11 5.5553621e-15 1.0000000e+00
 1.3670739e-13 1.8997311e-11 1.2866802e-08 1.4898943e-10 1.5300776e-10]"
7,"[2.2364996e-07 2.4055510e-06 3.1853077e-05 4.1659035e-08 6.1682137e-10
 6.7138062e-10 7.6953138e-11 9.9996388e-01 2.6874312e-09 1.6554409e-06]"
6,"[2.6751516e-07 2.7541431e-11 2.3791370e-12 9.9704515e-12 6.7956241e-09
 4.5281422e-06 9.9999511e-01 2.2045195e-14 1.7300235e-07 8.7634611e-10]"
2,"[8.0227916e-12 4.9927135e-10 1.0000000e+00 6.6115051e-11 1.9602562e-14
 4.3023411e-16 2.7354798e-09 9.9172337e-10 1.8402266e-10 1.9574934e-12]"
2,"[6.38243736e-10 6.48893383e-10 9.99997497e-01 8.37399625e-07
 1.36508057e-12 6.14295073e-11 1.08273504e-07 3.44845290e-08
 1.55254554e-06 9.63590185e-09]"
0,"[1.0000000e+00 7.0994287e-15 1.6960553e-11 3.2429664e-12 2.6812289e-14
 2.7656164e-11 7.2233025e-11 4.4904984e-13 8.7525287e-10 3.4139604e-11]"
9,"[1.0386570e-07 7.0211691e-11 2.7991236e-09 1.0771020e-09 2.6227415e-05
 2.7878067e-09 4.3659902e-08 2.1089670e-06 1.0791677e-05 9.9996066e-01]"
4,"[4.1106363e-10 1.5263804e-04 1.4606421e-05 4.5600988e-08 9.9050015e-01
 1.3397202e-07 1.0179227e-06 9.3262671e-03 3.9530778e-06 1.2528558e-06]"
0,"[1.00000000e+00 1.38687584e-14 4.83689044e-13 8.69764262e-14
 2.99102411e-14 1.28007815e-12 1.02349188e-11 1.49416924e-13
 4.72608151e-12 8.79796149e-12]"
1,"[7.1013382e-08 9.9999452e-01 4.9784742e-08 2.3536211e-08 3.1526461e-06
 7.2941035e-08 3.8598262e-08 7.5332002e-07 4.9140192e-07 6.7851499e-07]"
2,"[5.1698430e-13 5.9793674e-15 1.0000000e+00 7.8351197e-12 4.3188299e-14
 6.8544077e-16 8.1555346e-13 3.4413889e-13 8.7522194e-12 1.4263323e-15]"
3,"[1.7390135e-15 7.7682456e-09 2.3136786e-11 1.0000000e+00 1.8217745e-16
 8.5346450e-09 1.5760199e-15 1.6342841e-12 4.1960681e-13 4.4268798e-09]"
4,"[1.1258327e-12 3.2659365e-08 8.5363610e-09 5.0936803e-12 9.9999499e-01
 7.8010126e-11 7.1957919e-11 4.9217433e-06 1.3989606e-09 6.9270780e-09]"
5,"[3.3876327e-14 2.9420337e-16 2.5032720e-15 2.4886752e-08 5.0091707e-16
 1.0000000e+00 1.7613705e-10 3.6276640e-16 1.8284235e-12 5.8841696e-09]"
6,"[4.1255285e-07 1.2687093e-08 5.8088072e-09 1.2093005e-11 5.5408819e-08
 3.4362671e-08 9.9999952e-01 7.3768655e-13 1.1527184e-09 3.1501249e-10]"
7,"[2.1315540e-11 1.0697515e-08 4.2242223e-09 5.3284888e-10 1.0484769e-07
 9.5056374e-10 7.7820305e-14 9.9999988e-01 1.5181230e-11 5.9831495e-09]"
8,"[2.8431157e-12 3.1173235e-14 1.6289602e-11 5.8335832e-12 2.9276741e-13
 3.4197947e-10 3.4168998e-10 2.2537582e-15 1.0000000e+00 1.5452256e-10]"
9,"[3.5886411e-10 2.3353934e-12 2.4539138e-11 1.7372045e-10 3.7477166e-06
 4.6799081e-10 2.2311838e-11 2.0288976e-08 4.8479585e-08 9.9999619e-01]"
0,"[9.9999988e-01 1.4144211e-10 7.9979862e-10 2.4278635e-09 1.2781503e-09
 8.4705531e-09 3.1811460e-08 1.4150742e-10 2.4627182e-08 4.3986937e-08]"
1,"[1.5580014e-07 9.9993157e-01 4.1633739e-06 2.4461855e-07 1.1794714e-05
 2.4945558e-07 3.8856058e-08 3.9559203e-05 4.3116347e-06 7.8913135e-06]"
2,"[1.1014417e-12 1.6946156e-08 9.9999988e-01 5.3491753e-08 6.4491801e-14
 5.7520400e-13 1.6962973e-08 8.7452356e-10 6.3717205e-11 1.6190369e-13]"
3,"[8.1787087e-16 4.3079340e-10 2.2526971e-09 9.9999905e-01 3.7501239e-13
 9.9650606e-07 8.3925915e-14 5.0115706e-10 5.5505839e-10 1.4050365e-09]"
5,"[3.8962111e-07 2.0317741e-05 3.3694181e-05 9.0783671e-02 1.7091967e-05
 9.0503722e-01 3.1432708e-05 2.7428714e-06 6.9408218e-04 3.3793862e-03]"
6,"[6.2060044e-03 2.6418403e-04 1.0836777e-04 1.2356906e-04 1.1632697e-03
 5.1613126e-02 9.4028091e-01 2.8505749e-06 1.1928746e-04 1.1844621e-04]"
0,"[1.0000000e+00 2.2992083e-12 4.0016851e-10 1.8185558e-09 3.7333813e-11
 4.5618467e-10 6.4318001e-10 1.9699472e-12 6.3062697e-09 5.0891105e-09]"
1,"[1.0143800e-08 9.9999940e-01 1.6190116e-09 2.4629357e-10 2.5564202e-07
 1.0615577e-08 9.0906882e-10 2.4090193e-07 2.8454144e-08 1.3780517e-07]"
2,"[5.2435166e-12 9.0147545e-08 9.9999881e-01 6.7300908e-07 2.3902807e-12
 3.4716192e-13 3.6486810e-11 3.7551266e-07 5.9140179e-11 1.0874827e-10]"
3,"[1.3341267e-14 6.5608186e-10 2.1367987e-09 9.9999976e-01 3.0534024e-15
 2.6329161e-07 1.1547826e-13 4.4314127e-10 5.6980913e-11 2.2899975e-10]"
4,"[3.3780312e-11 1.2656986e-06 1.9796137e-07 6.0706851e-10 9.9988377e-01
 3.4116553e-08 3.6039072e-08 1.1416896e-04 2.8012985e-07 1.3819273e-07]"
5,"[5.6289098e-11 1.0775104e-10 5.9393805e-09 1.4399564e-03 2.4386014e-12
 9.9855989e-01 1.1432041e-09 3.1161689e-09 1.7889159e-09 7.5346527e-08]"
6,"[5.7030661e-07 9.7998566e-07 9.7416843e-05 1.1547657e-08 1.6026924e-08
 3.9672861e-07 9.9990058e-01 1.1009429e-10 4.9424528e-08 7.6198187e-10]"
8,"[3.6117591e-15 1.0453598e-15 7.7401462e-12 9.4675223e-12 1.9551902e-13
 1.7040329e-10 1.0196815e-13 1.9446777e-15 1.0000000e+00 1.9572444e-11]"
7,"[3.0891104e-06 3.0205706e-02 7.1697810e-05 5.5234345e-06 2.2118003e-05
 2.7250061e-07 1.4945250e-07 9.6896005e-01 1.8116767e-06 7.2958414e-04]"
1,"[5.7865579e-10 9.9999988e-01 1.8259355e-08 4.8327800e-12 4.7118871e-08
 7.7065077e-10 6.7490097e-10 4.6215707e-08 7.1901676e-09 7.3622641e-09]"
3,"[2.0375897e-18 5.3815983e-11 1.1173135e-12 1.0000000e+00 1.0088306e-17
 2.8405236e-09 1.2500483e-16 3.9860594e-11 5.8105598e-13 2.7532927e-09]"
2,"[1.0212093e-09 4.2879535e-09 9.9999976e-01 4.2655213e-09 4.7363730e-10
 2.9615216e-14 9.0664577e-12 2.5807526e-07 6.5397757e-11 1.5136969e-10]"
8,"[7.9153866e-09 2.1711532e-08 4.4976816e-05 2.3012220e-08 2.8306232e-07
 9.7462376e-05 1.8302477e-05 6.1557472e-08 9.9983764e-01 1.2105155e-06]"
0,"[1.0000000e+00 1.8422256e-13 3.1127256e-10 7.0977843e-13 2.0672462e-11
 9.4378891e-14 7.9537904e-11 1.0529340e-11 1.2163520e-11 3.1457505e-09]"
7,"[4.7406055e-11 1.6927059e-07 6.4783729e-09 2.7129627e-09 2.0730834e-08
 1.6168214e-11 7.4441091e-14 9.9999905e-01 1.0155164e-11 8.2316910e-07]"
5,"[1.40608059e-09 3.05365538e-10 1.62039111e-08 1.83275013e-04
 3.52322616e-10 9.99805391e-01 6.04667294e-09 1.95807526e-09
 6.53156818e-09 1.12724765e-05]"
9,"[8.8708157e-10 6.4799484e-13 9.2770401e-12 2.3795096e-10 2.0600066e-05
 2.6674485e-07 3.4061882e-11 1.0220286e-08 1.5451684e-08 9.9997914e-01]"
9,"[7.7537990e-08 1.3858424e-09 1.2724109e-07 7.4018324e-08 1.2294976e-03
 3.2550735e-09 1.1093287e-09 1.0512859e-06 7.3944705e-07 9.9876839e-01]"
6,"[8.0522457e-11 1.8408256e-15 3.3131212e-16 9.5633792e-17 8.4700525e-13
 3.9562693e-11 1.0000000e+00 3.9177665e-20 2.8519889e-13 1.4360682e-13]"
0,"[1.0000000e+00 4.6177198e-12 3.1993888e-08 1.2170952e-10 5.0926669e-08
 3.7760350e-11 1.0507383e-09 2.2884163e-11 1.8753421e-09 2.4980201e-08]"
9,"[3.1112123e-08 1.5352672e-11 2.3749550e-10 7.3780917e-08 1.4648914e-05
 5.2939124e-09 9.5532746e-09 1.3182060e-06 1.3162552e-04 9.9985230e-01]"
4,"[3.7169764e-14 1.8295369e-08 5.5765424e-11 1.8698780e-12 1.0000000e+00
 1.8340305e-11 2.3611665e-11 1.4489344e-08 6.1106661e-11 2.8481989e-10]"
1,"[5.4913465e-09 9.9999964e-01 8.0671207e-08 4.4644601e-12 1.6882179e-08
 1.3057404e-09 2.7946874e-09 1.9017300e-07 3.6295513e-09 1.0998567e-08]"
3,"[1.2656444e-13 5.8473745e-08 1.9133695e-09 9.9999988e-01 3.2487930e-15
 4.5258561e-09 2.1280732e-14 2.3892324e-10 4.9292168e-12 2.2470132e-09]"
2,"[1.5443677e-10 3.1278609e-09 9.9999976e-01 1.1376111e-08 3.9230029e-11
 5.0414019e-13 2.2813905e-11 1.8748696e-07 1.2738871e-11 1.0801755e-11]"
1,"[2.9540026e-08 9.9999905e-01 4.1578737e-08 7.2612727e-10 2.5541624e-07
 2.5695275e-09 3.8375920e-09 5.1991196e-07 4.4754991e-08 7.9057280e-08]"
2,"[9.2276570e-10 2.1323956e-08 9.9999845e-01 5.1587666e-08 3.2912437e-11
 7.5641949e-12 3.1396574e-08 1.4906797e-06 2.9398450e-10 1.3265207e-10]"
3,"[1.80557116e-16 3.92895910e-10 2.94860247e-11 1.00000000e+00
 1.12038213e-16 1.08454365e-08 1.14826952e-15 6.19288232e-11
 1.29697197e-12 8.29703972e-10]"
8,"[3.6574091e-11 1.5385765e-13 3.7158447e-09 4.1734519e-11 7.4213691e-12
 4.3037332e-10 1.1723577e-09 5.0311052e-13 1.0000000e+00 7.1035476e-11]"
3,"[3.1935440e-18 9.2770971e-11 1.3467918e-12 1.0000000e+00 2.1622524e-19
 5.3926648e-11 4.5015922e-18 1.1960548e-13 3.5855274e-14 3.9680512e-11]"
2,"[6.5673920e-14 4.6507187e-11 1.0000000e+00 2.4216039e-11 2.9511397e-15
 1.2062526e-16 7.2231096e-11 4.3059889e-11 2.1981410e-13 4.8603568e-15]"
6,"[6.2661663e-08 1.8487057e-09 5.6675076e-10 4.4976575e-12 2.0687787e-09
 4.0942975e-08 9.9999988e-01 6.5818248e-14 1.0798761e-09 6.9125344e-11]"
5,"[2.5675170e-11 3.2850659e-13 4.8862390e-12 5.9226068e-09 4.8973022e-13
 9.9999940e-01 4.9008685e-07 3.5809189e-14 1.3938178e-10 6.1158730e-08]"
6,"[1.9672430e-09 6.9829413e-11 1.0920553e-09 1.3474462e-13 2.5546262e-12
 3.1019093e-10 1.0000000e+00 1.5659154e-16 4.0295395e-11 4.3253863e-13]"
